,event_uuid,teammate,actor,keeper,location_x,location_y,teammate_category,actor_category,keeper_category,goal,marker_size
13384689,f6e03f94-99b9-453b-998d-a8ba7c10bbe5,False,False,True,118.34858758370044,38.15642344999262,opponent,non-actor,keeper,No,10
13384690,f6e03f94-99b9-453b-998d-a8ba7c10bbe5,False,False,False,119.00662800850012,41.5704897532581,opponent,non-actor,player,No,10
13387479,040e44ce-36cf-4f8a-bcb8-e1070da282ef,True,False,False,94.58437924457301,44.30774064959322,teammate,non-actor,player,No,10
13387480,040e44ce-36cf-4f8a-bcb8-e1070da282ef,True,False,False,96.44837245473346,36.91880748557508,teammate,non-actor,player,No,10
13387481,040e44ce-36cf-4f8a-bcb8-e1070da282ef,True,False,False,103.22674997399405,26.69337857952577,teammate,non-actor,player,No,10
13387482,040e44ce-36cf-4f8a-bcb8-e1070da282ef,False,False,False,107.48290031543503,46.27483130648872,opponent,non-actor,player,No,10
13387483,040e44ce-36cf-4f8a-bcb8-e1070da282ef,True,False,False,108.97955024072111,30.637195463691256,teammate,non-actor,player,No,10
13387484,040e44ce-36cf-4f8a-bcb8-e1070da282ef,False,False,False,109.27619972262123,41.427518429126145,opponent,non-actor,player,No,10
13387485,040e44ce-36cf-4f8a-bcb8-e1070da282ef,False,False,False,110.38227190477852,38.96207690880326,opponent,non-actor,player,No,10
13387486,040e44ce-36cf-4f8a-bcb8-e1070da282ef,True,False,True,111.61708369427417,40.51615262178711,teammate,non-actor,keeper,No,10
13387487,040e44ce-36cf-4f8a-bcb8-e1070da282ef,True,False,False,111.92696078067465,47.09606081098498,teammate,non-actor,player,No,10
13387488,040e44ce-36cf-4f8a-bcb8-e1070da282ef,False,False,False,112.17071382581106,33.008564055921966,opponent,non-actor,player,No,10
13387489,040e44ce-36cf-4f8a-bcb8-e1070da282ef,True,False,False,112.55391842819223,30.785630821789834,teammate,non-actor,player,No,10
13387490,040e44ce-36cf-4f8a-bcb8-e1070da282ef,True,False,False,112.59853352948545,44.58330135376547,teammate,non-actor,player,No,10
13387491,040e44ce-36cf-4f8a-bcb8-e1070da282ef,True,True,False,112.5999984741211,40.79999923706055,teammate,actor,player,No,30
13387492,040e44ce-36cf-4f8a-bcb8-e1070da282ef,False,False,False,112.67769317141118,38.20963887606582,opponent,non-actor,player,No,10
13387493,040e44ce-36cf-4f8a-bcb8-e1070da282ef,False,False,False,112.7112055441276,48.133983467786365,opponent,non-actor,player,No,10
13387494,040e44ce-36cf-4f8a-bcb8-e1070da282ef,False,False,False,113.22888511448583,39.72179080417065,opponent,non-actor,player,No,10
13387495,040e44ce-36cf-4f8a-bcb8-e1070da282ef,True,False,False,114.92712788964577,35.06212965645403,teammate,non-actor,player,No,10
13387496,040e44ce-36cf-4f8a-bcb8-e1070da282ef,False,False,False,116.64075656891613,31.33588357287603,opponent,non-actor,player,No,10
13387497,040e44ce-36cf-4f8a-bcb8-e1070da282ef,False,False,False,117.08772865205033,42.12901958323748,opponent,non-actor,player,No,10
13387498,040e44ce-36cf-4f8a-bcb8-e1070da282ef,False,False,False,118.70473299055551,39.72233030622398,opponent,non-actor,player,No,10
13399916,fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,True,False,False,73.38481819150226,66.44048556175976,teammate,non-actor,player,No,10
13399917,fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,True,False,False,79.33422879260137,33.0934026191362,teammate,non-actor,player,No,10
13399918,fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,False,False,False,83.74242622780798,67.11882485615652,opponent,non-actor,player,No,10
13399919,fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,True,False,False,88.96732065327613,32.97658701989509,teammate,non-actor,player,No,10
13399920,fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,True,False,False,91.76227478845482,58.332836565364154,teammate,non-actor,player,No,10
13399921,fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,False,False,False,96.11720746895348,50.91423248128028,opponent,non-actor,player,No,10
13399922,fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,False,False,False,97.962255552466,63.643465454194654,opponent,non-actor,player,No,10
13399923,fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,False,False,False,98.02266176993359,36.72817590666231,opponent,non-actor,player,No,10
13399924,fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,True,False,False,98.42889711664631,67.1740377549416,teammate,non-actor,player,No,10
13399925,fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,False,False,False,99.64142722932291,58.60130410250617,opponent,non-actor,player,No,10
13399926,fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,False,False,False,99.6729272837083,52.76640533903678,opponent,non-actor,player,No,10
13399927,fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,False,False,False,104.45172007960005,46.29557607041378,opponent,non-actor,player,No,10
13399928,fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,True,True,False,105.9000015258789,43.5,teammate,actor,player,No,30
13399929,fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,True,False,False,106.22449694479029,40.64638525607714,teammate,non-actor,player,No,10
13399930,fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,False,False,False,106.71449689696017,41.457611011144905,opponent,non-actor,player,No,10
13399931,fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,True,False,False,107.29466831671212,34.33012562199163,teammate,non-actor,player,No,10
13399932,fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,True,False,False,107.66061530719651,30.009256740505947,teammate,non-actor,player,No,10
13399933,fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,False,False,False,108.36535907526455,36.2687207438736,opponent,non-actor,player,No,10
13399934,fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,False,False,False,108.76890187454418,29.840083545956787,opponent,non-actor,player,No,10
13399935,fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,False,False,True,114.81947527478691,41.018458994712304,opponent,non-actor,keeper,No,10
13407077,ec2a6e8f-4b4c-4773-963c-f97a12db18de,True,False,False,91.91194410143157,31.27092599066478,teammate,non-actor,player,No,10
13407078,ec2a6e8f-4b4c-4773-963c-f97a12db18de,True,False,False,97.68369062609601,51.47844495561,teammate,non-actor,player,No,10
13407079,ec2a6e8f-4b4c-4773-963c-f97a12db18de,False,False,False,105.3092226003998,57.62998248620683,opponent,non-actor,player,No,10
13407080,ec2a6e8f-4b4c-4773-963c-f97a12db18de,True,False,False,107.78900199095003,31.06540214092786,teammate,non-actor,player,No,10
13407081,ec2a6e8f-4b4c-4773-963c-f97a12db18de,False,False,False,109.14991382907772,38.2533776707111,opponent,non-actor,player,No,10
13407082,ec2a6e8f-4b4c-4773-963c-f97a12db18de,False,False,False,110.24749813622941,31.938122669770685,opponent,non-actor,player,No,10
13407083,ec2a6e8f-4b4c-4773-963c-f97a12db18de,True,False,False,111.4068952384239,37.6901567653087,teammate,non-actor,player,No,10
13407084,ec2a6e8f-4b4c-4773-963c-f97a12db18de,False,False,False,112.12375844484524,42.697881873932644,opponent,non-actor,player,No,10
13407085,ec2a6e8f-4b4c-4773-963c-f97a12db18de,True,False,False,112.7493244948936,45.04048396958084,teammate,non-actor,player,No,10
13407086,ec2a6e8f-4b4c-4773-963c-f97a12db18de,False,False,False,113.81893872540545,43.04614973095711,opponent,non-actor,player,No,10
13407087,ec2a6e8f-4b4c-4773-963c-f97a12db18de,False,False,False,114.13754184390282,37.96852671922001,opponent,non-actor,player,No,10
13407088,ec2a6e8f-4b4c-4773-963c-f97a12db18de,False,False,False,114.46619189352235,41.30098961065342,opponent,non-actor,player,No,10
13407089,ec2a6e8f-4b4c-4773-963c-f97a12db18de,True,False,False,114.90313367151754,43.64885725000712,teammate,non-actor,player,No,10
13407090,ec2a6e8f-4b4c-4773-963c-f97a12db18de,False,False,False,115.67357990393464,34.40772537604671,opponent,non-actor,player,No,10
13407091,ec2a6e8f-4b4c-4773-963c-f97a12db18de,True,False,False,116.18778932219207,37.47115071951856,teammate,non-actor,player,No,10
13407092,ec2a6e8f-4b4c-4773-963c-f97a12db18de,False,False,False,116.27572554778746,43.294063971460915,opponent,non-actor,player,No,10
13407093,ec2a6e8f-4b4c-4773-963c-f97a12db18de,False,False,False,117.35984617488992,50.2968191104992,opponent,non-actor,player,No,10
13407094,ec2a6e8f-4b4c-4773-963c-f97a12db18de,False,False,True,118.54951574656205,40.85154055027111,opponent,non-actor,keeper,No,10
13407095,ec2a6e8f-4b4c-4773-963c-f97a12db18de,True,True,False,119.5999984741211,79.19999694824219,teammate,actor,player,No,30
13408567,a4aaf0da-1081-48b9-a387-3243c4942246,True,False,False,89.55224509818699,30.03952550748795,teammate,non-actor,player,No,10
13408568,a4aaf0da-1081-48b9-a387-3243c4942246,True,True,False,91.5999984741211,39.70000076293945,teammate,actor,player,No,30
13408569,a4aaf0da-1081-48b9-a387-3243c4942246,False,False,False,95.9707570695262,51.68579939183188,opponent,non-actor,player,No,10
13408570,a4aaf0da-1081-48b9-a387-3243c4942246,False,False,False,96.3974394141767,39.669105002483555,opponent,non-actor,player,No,10
13408571,a4aaf0da-1081-48b9-a387-3243c4942246,True,False,False,97.5298131458868,53.297459420947284,teammate,non-actor,player,No,10
13408572,a4aaf0da-1081-48b9-a387-3243c4942246,True,False,False,99.53975709551788,73.19804232672173,teammate,non-actor,player,No,10
13408573,a4aaf0da-1081-48b9-a387-3243c4942246,False,False,False,101.2839218476694,52.70837022759362,opponent,non-actor,player,No,10
13408574,a4aaf0da-1081-48b9-a387-3243c4942246,False,False,False,102.59559482857865,39.118540769533034,opponent,non-actor,player,No,10
13408575,a4aaf0da-1081-48b9-a387-3243c4942246,False,False,False,103.12482471479181,41.89236186068566,opponent,non-actor,player,No,10
13408576,a4aaf0da-1081-48b9-a387-3243c4942246,True,False,False,103.21358970080588,37.8811322749468,teammate,non-actor,player,No,10
13408577,a4aaf0da-1081-48b9-a387-3243c4942246,True,False,False,104.77974271272846,35.4033192488793,teammate,non-actor,player,No,10
13408578,a4aaf0da-1081-48b9-a387-3243c4942246,False,False,False,105.03378336620302,47.64637841566727,opponent,non-actor,player,No,10
13408579,a4aaf0da-1081-48b9-a387-3243c4942246,True,False,False,105.43825327146027,61.3118969384025,teammate,non-actor,player,No,10
13408580,a4aaf0da-1081-48b9-a387-3243c4942246,True,False,False,105.47869719438764,37.92220832305579,teammate,non-actor,player,No,10
13408581,a4aaf0da-1081-48b9-a387-3243c4942246,False,False,False,105.68666418366028,29.09444574856147,opponent,non-actor,player,No,10
13408582,a4aaf0da-1081-48b9-a387-3243c4942246,False,False,False,106.18717701021065,37.7594813842281,opponent,non-actor,player,No,10
13408583,a4aaf0da-1081-48b9-a387-3243c4942246,True,False,False,106.1960786213781,22.36800369624175,teammate,non-actor,player,No,10
13408584,a4aaf0da-1081-48b9-a387-3243c4942246,False,False,False,106.76459281392165,55.1489400932627,opponent,non-actor,player,No,10
13408585,a4aaf0da-1081-48b9-a387-3243c4942246,False,False,True,118.57189974899141,39.12497556388455,opponent,non-actor,keeper,No,10
13458432,ad60d052-a0ce-4bfe-8290-d557e0cb3a11,True,True,False,91.69999694824219,46.400001525878906,teammate,actor,player,No,30
13458433,ad60d052-a0ce-4bfe-8290-d557e0cb3a11,True,False,False,93.07965629436478,32.84567320180928,teammate,non-actor,player,No,10
13458434,ad60d052-a0ce-4bfe-8290-d557e0cb3a11,False,False,False,94.04261325963213,48.738006891462334,opponent,non-actor,player,No,10
13458435,ad60d052-a0ce-4bfe-8290-d557e0cb3a11,False,False,False,99.47180237137873,62.0068618293352,opponent,non-actor,player,No,10
13458436,ad60d052-a0ce-4bfe-8290-d557e0cb3a11,True,False,False,101.83463181944228,43.109427734232455,teammate,non-actor,player,No,10
13458437,ad60d052-a0ce-4bfe-8290-d557e0cb3a11,False,False,False,101.84771319914795,39.190489185367184,opponent,non-actor,player,No,10
13458438,ad60d052-a0ce-4bfe-8290-d557e0cb3a11,False,False,False,103.85699671977909,52.583845866649845,opponent,non-actor,player,No,10
13458439,ad60d052-a0ce-4bfe-8290-d557e0cb3a11,True,False,False,104.12084230369457,64.20979154746526,teammate,non-actor,player,No,10
13458440,ad60d052-a0ce-4bfe-8290-d557e0cb3a11,True,False,False,106.90697091731369,26.821486950337004,teammate,non-actor,player,No,10
13458441,ad60d052-a0ce-4bfe-8290-d557e0cb3a11,True,False,False,106.94143215483432,29.329955095051986,teammate,non-actor,player,No,10
13458442,ad60d052-a0ce-4bfe-8290-d557e0cb3a11,True,False,False,107.40857880593624,49.41910251601493,teammate,non-actor,player,No,10
13458443,ad60d052-a0ce-4bfe-8290-d557e0cb3a11,False,False,False,107.41832389682799,43.334463567870245,opponent,non-actor,player,No,10
13458444,ad60d052-a0ce-4bfe-8290-d557e0cb3a11,False,False,False,107.66733890233675,35.80584823447343,opponent,non-actor,player,No,10
13458445,ad60d052-a0ce-4bfe-8290-d557e0cb3a11,False,False,False,107.72007658357123,33.16951731474831,opponent,non-actor,player,No,10
13458446,ad60d052-a0ce-4bfe-8290-d557e0cb3a11,False,False,False,107.9758437801168,41.89971335837163,opponent,non-actor,player,No,10
13458447,ad60d052-a0ce-4bfe-8290-d557e0cb3a11,True,False,False,108.160345716877,41.63306298675051,teammate,non-actor,player,No,10
13458448,ad60d052-a0ce-4bfe-8290-d557e0cb3a11,False,False,False,108.23133381093538,40.631255074734284,opponent,non-actor,player,No,10
13458449,ad60d052-a0ce-4bfe-8290-d557e0cb3a11,True,False,False,109.06640939580672,32.243130600615515,teammate,non-actor,player,No,10
13458450,ad60d052-a0ce-4bfe-8290-d557e0cb3a11,False,False,True,118.9128931651145,39.71424452652535,opponent,non-actor,keeper,No,10
13463356,7f42485f-775b-45fb-932e-39c8eb885b90,False,False,False,66.60780175477719,16.11437404309177,opponent,non-actor,player,No,10
13463357,7f42485f-775b-45fb-932e-39c8eb885b90,True,False,False,73.83063514520792,26.034812860087314,teammate,non-actor,player,No,10
13463358,7f42485f-775b-45fb-932e-39c8eb885b90,True,False,False,74.87716618808341,20.794845154729998,teammate,non-actor,player,No,10
13463359,7f42485f-775b-45fb-932e-39c8eb885b90,True,False,False,78.03262684180517,38.07559091896185,teammate,non-actor,player,No,10
13463360,7f42485f-775b-45fb-932e-39c8eb885b90,True,True,False,82.69999694824219,33.0,teammate,actor,player,No,30
13463361,7f42485f-775b-45fb-932e-39c8eb885b90,False,False,False,92.2818324001444,36.125166046694325,opponent,non-actor,player,No,10
13463362,7f42485f-775b-45fb-932e-39c8eb885b90,False,False,False,92.42962576318469,33.05673350279637,opponent,non-actor,player,No,10
13463363,7f42485f-775b-45fb-932e-39c8eb885b90,False,False,False,96.50993679152144,27.90501275010009,opponent,non-actor,player,No,10
13463364,7f42485f-775b-45fb-932e-39c8eb885b90,True,False,False,97.04418291309067,42.39609153707137,teammate,non-actor,player,No,10
13463365,7f42485f-775b-45fb-932e-39c8eb885b90,True,False,False,97.48819157108845,33.429824037877076,teammate,non-actor,player,No,10
13463366,7f42485f-775b-45fb-932e-39c8eb885b90,False,False,False,97.57319812378446,19.45683938248459,opponent,non-actor,player,No,10
13463367,7f42485f-775b-45fb-932e-39c8eb885b90,False,False,False,97.75205472893614,46.81236479715166,opponent,non-actor,player,No,10
13463368,7f42485f-775b-45fb-932e-39c8eb885b90,True,False,False,97.78607415648146,12.732315373002834,teammate,non-actor,player,No,10
13463369,7f42485f-775b-45fb-932e-39c8eb885b90,True,False,False,98.54893222341387,29.17423880969602,teammate,non-actor,player,No,10
13463370,7f42485f-775b-45fb-932e-39c8eb885b90,False,False,False,99.74767681127831,41.93710798316809,opponent,non-actor,player,No,10
13463371,7f42485f-775b-45fb-932e-39c8eb885b90,False,False,False,100.32577939278825,36.65221464253317,opponent,non-actor,player,No,10
13463372,7f42485f-775b-45fb-932e-39c8eb885b90,False,False,True,118.03031244183357,40.01775469180625,opponent,non-actor,keeper,No,10
13465505,35028f1d-c785-47f4-88d5-a82cc91ceb62,True,False,False,83.6376663904783,63.87064618679883,teammate,non-actor,player,Yes,10
13465506,35028f1d-c785-47f4-88d5-a82cc91ceb62,True,False,False,89.67267912547653,51.018180936443166,teammate,non-actor,player,Yes,10
13465507,35028f1d-c785-47f4-88d5-a82cc91ceb62,False,False,False,92.32407543218082,50.239737701994805,opponent,non-actor,player,Yes,10
13465508,35028f1d-c785-47f4-88d5-a82cc91ceb62,False,False,False,94.65447787903828,70.17817906398386,opponent,non-actor,player,Yes,10
13465509,35028f1d-c785-47f4-88d5-a82cc91ceb62,True,False,False,96.09587108657863,57.40018158693935,teammate,non-actor,player,Yes,10
13465510,35028f1d-c785-47f4-88d5-a82cc91ceb62,True,False,False,99.12839595868306,40.05875327675803,teammate,non-actor,player,Yes,10
13465511,35028f1d-c785-47f4-88d5-a82cc91ceb62,False,False,False,101.30399056118368,49.79302866843141,opponent,non-actor,player,Yes,10
13465512,35028f1d-c785-47f4-88d5-a82cc91ceb62,True,False,False,102.5771791904501,53.10459602593143,teammate,non-actor,player,Yes,10
13465513,35028f1d-c785-47f4-88d5-a82cc91ceb62,True,False,False,102.93696902928549,29.18008386792393,teammate,non-actor,player,Yes,10
13465514,35028f1d-c785-47f4-88d5-a82cc91ceb62,False,False,False,104.37537795669982,41.05916861508917,opponent,non-actor,player,Yes,10
13465515,35028f1d-c785-47f4-88d5-a82cc91ceb62,False,False,False,105.16904126753505,53.23115027465588,opponent,non-actor,player,Yes,10
13465516,35028f1d-c785-47f4-88d5-a82cc91ceb62,False,False,False,105.169652516813,48.161897627065954,opponent,non-actor,player,Yes,10
13465517,35028f1d-c785-47f4-88d5-a82cc91ceb62,False,False,False,108.16125368724795,37.129303965432655,opponent,non-actor,player,Yes,10
13465518,35028f1d-c785-47f4-88d5-a82cc91ceb62,False,False,False,109.0885696711459,41.45863045482216,opponent,non-actor,player,Yes,10
13465519,35028f1d-c785-47f4-88d5-a82cc91ceb62,True,True,False,110.69999694824219,43.29999923706055,teammate,actor,player,Yes,30
13465520,35028f1d-c785-47f4-88d5-a82cc91ceb62,False,False,True,116.3472133035748,41.882676266080836,opponent,non-actor,keeper,Yes,10
13503955,3b3d795f-7050-4264-8752-0722213c0713,True,False,False,99.98841207229579,33.99987504663688,teammate,non-actor,player,No,10
13503956,3b3d795f-7050-4264-8752-0722213c0713,False,False,False,103.33230926122917,57.101030180307745,opponent,non-actor,player,No,10
13503957,3b3d795f-7050-4264-8752-0722213c0713,False,False,False,105.1053703399226,35.64472223908892,opponent,non-actor,player,No,10
13503958,3b3d795f-7050-4264-8752-0722213c0713,False,False,False,105.98100465337092,44.323298852363436,opponent,non-actor,player,No,10
13503959,3b3d795f-7050-4264-8752-0722213c0713,True,False,False,110.12323735431569,40.97739680383235,teammate,non-actor,player,No,10
13503960,3b3d795f-7050-4264-8752-0722213c0713,True,False,False,112.48149811317245,42.35251560477682,teammate,non-actor,player,No,10
13503961,3b3d795f-7050-4264-8752-0722213c0713,True,False,False,113.11161395745924,42.85747496387023,teammate,non-actor,player,No,10
13503962,3b3d795f-7050-4264-8752-0722213c0713,False,False,False,113.33128662615385,46.317646699409686,opponent,non-actor,player,No,10
